,phrase,intents
3854,show me round trip fares from denver to philadelphia,atis_airfare
3855,information on flights from denver to philadelphia,atis_flight
3856,show me the delta flights from san francisco to boston,atis_flight
3857,can you list all flights between milwaukee and chicago,atis_flight
3858,what's the earliest flight from phoenix to salt lake city,atis_flight
3859,what kind of aircraft does delta use before 8 am on august second from boston to denver,atis_aircraft
3860,list all flights from baltimore to atlanta after noon thursday nonstop,atis_flight
3861,what is the cheapest one way fare from atlanta to boston,atis_airfare
3862,i'd like a flight from kansas city to los angeles that arrives in los angeles in the late afternoon,atis_flight
3863,show me all flights from atlanta to dallas round trip less than 1100 dollars,atis_flight
3864,i live in montreal and i want to travel to chicago then indianapolis and then return home,atis_flight
3865,list the nonstop flights from denver to washington dc,atis_flight
3866,what is the earliest flight that i can get from bwi to boston logan,atis_flight
3867,what flights does delta have from denver to dallas after 5,atis_flight
3868,which delta flights depart from san francisco heading toward boston after 12 noon,atis_flight
3869,i would like to fly from pittsburgh to atlanta,atis_flight
3870,can you tell me about flights from san jose to nashville on saturday afternoon,atis_flight
3871,what are the flights from montreal to chicago,atis_flight
3872,i need flight information on saturday for a flight from philadelphia to dallas,atis_flight
3873,could you show me all flights from montreal to charlotte,atis_flight
3874,i'd like a flight from burbank to tacoma washington,atis_flight
3875,please list the sunday flights from dallas to houston on american airlines,atis_flight
3876,tell me about flights from toronto to salt lake city leaving after 530 pm,atis_flight
3877,what is the departure time of the latest flight of united airlines from denver to boston,atis_flight_time
3878,i want to see the cheapest flight from atlanta to baltimore,atis_flight
3879,list all the flights that depart from general mitchell international,atis_flight
3880,show first flight from boston to philadelphia,atis_flight
3881,i need to go from boston to atlanta and back in the same day find me the earliest flight from boston,atis_flight
3882,i want to go and take a plane in atlanta and fly to boston,atis_aircraft
3883,are there any flights between pittsburgh and baltimore using a j31 aircraft,atis_flight
3884,how much is a first class ticket from washington to san francisco leaving on friday,atis_airfare
3885,cheapest fare from indianapolis to seattle,atis_airfare
3886,what time does flight aa 459 depart,atis_flight_time
3887,boston to pittsburgh,atis_flight
3888,okay on the following wednesday i'd like to go from memphis to cincinnati as early as possible,atis_flight
3889,what's the ground transportation from oakland to san francisco,atis_ground_service
3890,all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars,"atis_flight,atis_airfare"
3891,what are the round trip flights from philadelphia to san francisco,atis_flight
3892,what do you have on monday from dallas fort worth to oakland california,atis_flight
3893,flights from jfk or la guardia to cleveland,atis_flight
3894,i'd like the lowest fare from denver to pittsburgh,atis_airfare
3895,sunday flights from new york city to las vegas,atis_flight
3896,what is the yn code,atis_abbreviation
3897,which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth,atis_airline
3898,how far is the airport from downtown pittsburgh,atis_distance
3899,do you have a united flight from dallas to san francisco,atis_flight
3900,what is the ground transportation available in boston,atis_ground_service
3901,show me flights from new york to miami,atis_flight
3902,philadelphia to dallas arriving before 1 in the afternoon,atis_flight
3903,what are all flights from pittsburgh to boston on wednesdays,atis_flight
3904,i would like to book a flight on continental airlines from chicago to seattle on june first,atis_flight
3905,what is the earliest flight from washington to atlanta leaving on wednesday september fourth,atis_flight
3906,list all flights from burbank to denver,atis_flight
3907,what flights go from boston to orlando,atis_flight
3908,leaving denver flying to san francisco before 10 am what type of aircraft is used,atis_aircraft
3909,show me flights from san francisco to denver after 4 pm,atis_flight
3910,sunday's flights between tampa and charlotte,atis_flight
3911,i would like a flight on continental airlines leaving from boston making a stop in denver and arriving in san francisco,atis_flight
3912,show me all flights from pittsburgh to oakland that arrive after 10 am,atis_flight
3913,what ground transportation is available at baltimore,atis_ground_service
3914,i wish to fly from boston to washington please find an airline for me,atis_flight
3915,show me flights between new york city and las vegas on sunday,atis_flight
3916,show me the continental flights with meals which depart seattle on sunday for chicago,atis_flight
3917,show me all flights arriving at love field from other airports,atis_flight
3918,list flights leaving denver and arriving in orlando on saturday departing after 12 pm,atis_flight
3919,list daily flights from oakland to boston using twa,atis_flight
3920,flights from atlanta to washington dc,atis_flight
3921,show me the cheapest round trips from dallas to baltimore,atis_flight
3922,how many flights does each airline have with business class service,atis_quantity
3923,display all flights from dallas to boston on july thirtieth,atis_flight
3924,tell me the flights from baltimore to dallas,atis_flight
3925,show me the earliest flight on wednesday from baltimore to newark,atis_flight
3926,list all flights from boston to oakland,atis_flight
3927,does delta airlines fly from boston to washington dc,atis_flight
3928,show me all flights from san francisco to oakland,atis_flight
3929,what is your earliest morning flight from indianapolis to charlotte,atis_flight
3930,show me flights from baltimore to dallas,atis_flight
3931,show me flights from san francisco to atlanta,atis_flight
3932,i would like a flight from philadelphia to dallas,atis_flight
3933,what is the first flight after 8 am from boston to san francisco,atis_flight
3934,i would like to see the flights from denver to philadelphia,atis_flight
3935,show me flights from pittsburgh to philadelphia,atis_flight
3936,please list all the flights from boston to denver which serve meals,atis_flight
